case_id,likelihood_to_recommend,ticket_open_date,support_plan,account_type,sr_severity,technology_level_1,technology_level_2,technology_level_3,assignment_count,meaningful_comm_count,first_meaningful_comm_duration_mins,all_avg_meaningful_comm_duration_mins,case_origination_source,case_origination_user_type,dayofweek,timewindow,severity_change,age_of_account_days,life_time_spend_usd,monthly_recurring_revenue_usd,ticket_duration_days,tribe_level_1,tribe_level_2,catalog_name,sentiment_overall,anger_overall,disgust_overall,fear_overall,joy_overall,sadness_overall,sentiment_last3_conversation,anger_sentiment_last3,disgust_sentiment_last3,fear_sentiment_last3,joy_sentiment_last3,sadness_sentiment_last3,sentiment_last_conversation,anger_last_conversation,disgust_last_conversation,fear_last_conversation,joy_last_conversation,sadness_last_conversation,sentiment_short_description,anger_short_description,disgust_short_description,fear_short_description,joy_short_description,sadness_short_description,sentiment_description,anger_description,disgust_description,fear_description,joy_description,sadness_description,country,geography,region
cs0000327,0,10/3/2019,support_tier_1,account_type_2,4,technical,assignment_group_2,technology_level_3_4,0,1,179,179,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,34,tribe_level_1_3,tribe_level_2_2,catalog_level_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,czech republic,ep,central and eastern europe
cs0000328,0,10/3/2019,support_tier_1,account_type_2,4,technical,assignment_group_8,technology_level_3_2,0,2,26,286,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,4031,2197404,70256,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,australia,as,australia-new zealand
cs0000329,0,10/2/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_3,0,3,30,23,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,34,tribe_level_1_2,tribe_level_2_3,catalog_level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indonesia,as,asean
cs0000330,0,10/2/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_3,0,5,9,26,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,34,tribe_level_1_2,tribe_level_2_3,catalog_level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000331,0,10/2/2019,support_tier_2,account_type_1,4,technical,assignment_group_5,technology_level_3_9,1,12,7,3146,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,68,tribe_level_1_5,tribe_level_2_5,catalog_level_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000332,0,10/2/2019,support_tier_1,account_type_2,3,technical,assignment_group_3,technology_level_3_2,0,4,0,137,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,3389,8109,159,35,,,,0.506143,0.074235,0.041754,0.092997,0.141022,0.1351,-0.261204,0.115877,0.056021,0.09761,0.139849,0.526886,-0.361214,0.127316,0.053677,0.101807,0.118119,0.56053,0,0.311668,0.037709,0.030089,0.045889,0.085394,,,,,,,india,as,india-south asia
cs0000333,1,10/2/2019,support_tier_1,account_type_2,4,technical,assignment_group_6,technology_level_3_30,1,2,499,704,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,909,0,0,35,tribe_level_1_16,tribe_level_2_5,catalog_level_22,0.936747,0.017633,0.00503,0.00263,0.073156,0.014991,0.936747,0.017633,0.00503,0.00263,0.073156,0.014991,0.990619,0.06686,0.006902,0.003699,0.064649,0.029929,0,0.055008,0.021346,0.028565,0.016205,0.073895,-0.43059,0.053171,0.007381,0.041867,0.639648,0.175444,japan,jn,japan
cs0000334,0,10/2/2019,support_tier_4,account_type_3,2,technical,assignment_group_6,technology_level_3_52,0,30,9,1282,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,yes,1953,163505,4070,35,tribe_level_1_25,tribe_level_2_5,catalog_level_43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spain,ep,spgi
cs0000335,1,10/2/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_20,0,4,466,719,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,35,tribe_level_1_4,tribe_level_2_2,catalog_level_15,-0.467438,0.114091,0.021586,0.038523,0.559431,0.461925,-0.824373,0.162453,0.022491,0.048928,0.055164,0.507207,0,0,0,0,0,0,-0.857401,0.34956,0.125987,0.055149,0.008988,0.442594,-0.681025,0.090618,0.017028,0.065354,0.01405,0.701638,japan,jn,japan
cs0000336,1,10/2/2019,support_tier_1,account_type_2,4,technical,assignment_group_5,technology_level_3_41,0,3,1061,3956,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,0,,35,tribe_level_1_6,tribe_level_2_3,catalog_level_31,0.856698,0.094751,0.031228,0.015412,0.109485,0.092279,0.856698,0.094751,0.031228,0.015412,0.109485,0.092279,0.856698,0.094751,0.031228,0.015412,0.109485,0.092279,-0.933261,0.102619,0.057717,0.085684,0.015975,0.770184,-0.848981,0.091773,0.06612,0.134232,0.015594,0.591145,united states of america,am,us
cs0000337,1,10/1/2019,support_tier_3,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,1,0,0,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,3582,27005557,944667,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000338,0,10/1/2019,support_tier_3,account_type_2,2,technical,assignment_group_4,technology_level_3_27,0,8,21,3954,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,yes,800,16747,1251,36,tribe_level_1_17,tribe_level_2_4,catalog_level_20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,germany,ep,"dach germany,austria,switz"
cs0000339,0,10/1/2019,support_tier_1,account_type_2,4,technical,assignment_group_10,technology_level_3_38,0,3,69,1109,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,3147824,,36,tribe_level_1_23,tribe_level_2_5,catalog_level_25,0.97548,0,0,0,0.880435,0,0.97548,0,0,0,0.880435,0,0.97548,0,0,0,0.880435,0,-0.572771,0.050899,0.05131,0.049227,0.018026,0.345386,-0.365035,0.228455,0.023607,0.243834,0.044358,0.420502,united states of america,am,us
cs0000340,1,10/1/2019,support_tier_1,account_type_2,3,technical,assignment_group_3,technology_level_3_2,0,2,0,2953,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,5560,17034,327,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,india,as,india-south asia
cs0000341,1,10/1/2019,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,0,3,1493,6302,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,36,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.623819,0.110767,0.078389,0.045128,0.071364,0.458283,-0.623819,0.110767,0.078389,0.045128,0.071364,0.458283,-0.90874,0.105511,0.124059,0.02951,0.107354,0.424429,0,0.103502,0.121115,0.013055,0.016957,0.059812,-0.500301,0.045177,0.022065,0.01587,0.05454,0.208753,united kingdom,ep,uk and ireland
cs0000342,1,10/1/2019,support_tier_2,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,360,360,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,36,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morocco,ea,middle east and africa
cs0000343,0,10/1/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,3,16774,23749,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000344,0,10/1/2019,support_tier_3,account_type_2,3,technical,assignment_group_3,technology_level_3_2,4,13,56,795,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,yes,,65819,,36,,,,0,0.048291,0.078371,0.121029,0.159558,0.27995,0,0.048291,0.078371,0.121029,0.159558,0.27995,0,0.048291,0.078371,0.121029,0.159558,0.27995,0,0.126308,0.042737,0.012138,0.190214,0.171456,-0.609597,0.072801,0.041137,0.052385,0.122346,0.49663,united states of america,am,us
cs0000345,1,10/1/2019,support_tier_4,account_type_3,4,customer support,assignment_group_1,technology_level_3_1,0,3,16878,7613,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,0,,36,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0000346,1,9/30/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,2,0,1,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,,286263,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000347,0,9/30/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,5,14608,6886,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,36,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.985464,0.084526,0.030627,0.039189,0.650992,0.437657,0.985464,0.084526,0.030627,0.039189,0.650992,0.437657,0.96707,0.142182,0.007449,0.020208,0.761808,0.073296,0,0.056656,0.031671,0.023549,0.054747,0.124627,-0.70099,0.028315,0.002878,0.070229,0.016461,0.518235,united states of america,am,us
cs0000348,0,9/30/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,24179,24179,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,2961,,37,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000349,1,9/30/2019,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_2,0,1,2367,2367,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,germany,ep,"dach germany,austria,switz"
cs0000350,1,9/30/2019,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,441,441,case_origination_source_3,case_origination_user_type_1,weekday,non_prime_time,no,,,,37,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000351,0,9/30/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,9722,9722,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,85,,37,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,la,latin america
cs0000352,1,9/29/2019,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,1,2,50,31,case_origination_source_1,case_origination_user_type_1,weekend,prime_time,no,4682,5226,62,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peru,la,latin america
cs0000353,1,9/28/2019,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,0,26,1162,675,case_origination_source_1,case_origination_user_type_1,weekend,prime_time,no,1527,116322,3165,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hungary,ep,central and eastern europe
cs0000354,0,9/28/2019,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,1,5,148,291,case_origination_source_2,case_origination_user_type_2,weekend,prime_time,no,,0,,39,,,,-0.894714,0.118061,0.041496,0.051682,0.038589,0.131665,-0.894714,0.118061,0.041496,0.051682,0.038589,0.131665,-0.894714,0.198794,0.051043,0.070324,0.013401,0.196144,0,0.132759,0.020079,0.032327,0.033733,0.166639,,,,,,,malaysia,as,asean
cs0000355,0,9/28/2019,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,0,4,21,64,case_origination_source_1,case_origination_user_type_1,weekend,prime_time,no,2417,118772,3673,39,,,,0.865715,0.034848,0.013797,0.045289,0.08392,0.047898,0.865715,0.034848,0.013797,0.045289,0.08392,0.047898,0.865715,0.034848,0.013797,0.045289,0.08392,0.047898,-0.63206,0.046816,0.036145,0.093029,0.6014,0.121261,-0.35574,0.094506,0.022415,0.049588,0.275352,0.179285,united states of america,am,us
cs0000356,1,9/27/2019,support_tier_1,account_type_2,4,technical,assignment_group_6,technology_level_3_16,0,3,4560,2088,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,0,,39,tribe_level_1_13,tribe_level_2_8,catalog_level_11,0.248783,0.099839,0.068079,0.054946,0.103835,0.102422,0.248783,0.099839,0.068079,0.054946,0.103835,0.102422,0.248783,0.143587,0.112128,0.007421,0.072279,0.064546,0,0.130212,0.007444,0.086234,0.01464,0.167682,-0.809261,0.075627,0.054025,0.077974,0.075885,0.16206,canada,am,canada
cs0000357,1,9/27/2019,support_tier_2,account_type_2,4,technical,assignment_group_2,technology_level_3_20,1,3,20,1353,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,0,,39,tribe_level_1_4,tribe_level_2_2,catalog_level_15,-0.88649,0.242949,0.09099,0.163698,0.178018,0.372848,-0.88649,0.242949,0.09099,0.163698,0.178018,0.372848,-0.88649,0.242949,0.09099,0.163698,0.178018,0.372848,0.737782,0.090723,0.077654,0.087573,0.183622,0.144548,-0.511761,0.112312,0.048682,0.062718,0.073267,0.566636,france,ep,france
cs0000358,0,9/27/2019,support_tier_2,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,5,31,807,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,39,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.992762,0.061589,0.006862,0.003775,0.054371,0.038111,0.992762,0.061589,0.006862,0.003775,0.054371,0.038111,0.992762,0.061589,0.006862,0.003775,0.054371,0.038111,0,0.034857,0.055095,0.029732,0.185198,0.152333,-0.75992,0.020801,0.062939,0.027067,0.275337,0.14843,brazil,la,latin america
cs0000359,0,9/27/2019,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,0,1,1303,1303,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,1974,428963,8555,39,,,,0.56043,0.036833,0.008945,0.029967,0.036051,0.047211,0.56043,0.036833,0.008945,0.029967,0.036051,0.047211,0,0.027522,0.018885,0.157468,0.039909,0.073431,0,0.175843,0.068876,0.04175,0.046918,0.060192,,,,,,,japan,jn,japan
cs0000360,1,9/27/2019,support_tier_1,account_type_2,4,technical,assignment_group_9,technology_level_3_2,0,4,1867,4455,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,29220,,40,,,,0.448894,0.062563,0.025242,0.07395,0.12061,0.511809,-0.309615,0.075116,0.027487,0.083632,0.073153,0.550353,-0.309615,0.025379,0.012002,0.031305,0.029164,0.189488,0,0.055211,0.045058,0.041114,0.050378,0.307465,-0.731762,0.000113,4.00E-06,0.001307,0.02168,0.03695,italy,ep,italy
cs0000361,0,9/27/2019,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,4,122,9409,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,40,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000362,0,9/27/2019,support_tier_4,account_type_3,4,technical,assignment_group_2,technology_level_3_17,1,14,17,1287,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,0,,40,tribe_level_1_8,tribe_level_2_2,catalog_level_12,-0.528703,0.477949,0.092917,0.113753,0.172873,0.46864,-0.528703,0.477949,0.092917,0.113753,0.172873,0.46864,0,0.058685,0.162977,0.026882,0.190751,0.203382,0,0.090723,0.077654,0.087573,0.187007,0.144548,-0.664318,0.231722,0.106339,0.067558,0.050634,0.431443,france,ep,france
cs0000363,0,9/27/2019,support_tier_4,account_type_3,2,technical,assignment_group_3,technology_level_3_2,0,3,15,1824,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,3059,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0000364,1,9/27/2019,support_tier_1,account_type_2,4,technical,assignment_group_2,technology_level_3_3,1,4,392,1405,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,0,,40,tribe_level_1_2,tribe_level_2_3,catalog_level_2,-0.275868,0.066866,0.05778,0.070123,0.556807,0.579781,-0.601069,0.109854,0.073401,0.08204,0.512609,0.620774,0.665068,0.006945,0.014175,0.009287,0.228991,0.03632,-0.750208,0.21115,0.187294,0.078553,0.03115,0.494316,-0.549002,0.086987,0.059941,0.075097,0.653094,0.64066,brazil,la,latin america
cs0000365,1,9/26/2019,support_tier_1,account_type_2,4,technical,assignment_group_2,technology_level_3_4,1,1,73,73,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,0,,40,tribe_level_1_3,tribe_level_2_2,catalog_level_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,colombia,la,latin america
cs0000366,1,9/26/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,13578,13578,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,0,,40,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.317444,0.039825,0.059323,0.012924,0.451567,0.089961,-0.317444,0.039825,0.059323,0.012924,0.451567,0.089961,-0.465049,0.047626,0.074267,0.012954,0.468563,0.08422,0,0.05823,0.036624,0.040353,0.163277,0.135819,-0.578416,0.080061,0.042312,0.024748,0.127696,0.118506,united states of america,am,us
cs0000368,0,9/26/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,2,25704,13592,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,1223,5423,146,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uruguay,la,latin america
cs0000369,1,9/26/2019,support_tier_2,account_type_1,4,technical,assignment_group_5,technology_level_3_9,0,1,97,97,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,40,tribe_level_1_5,tribe_level_2_5,catalog_level_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000370,0,9/26/2019,support_tier_4,account_type_3,3,technical,assignment_group_8,technology_level_3_58,2,11,19,3425,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,800,0,0,41,tribe_level_1_12,tribe_level_2_6,catalog_level_46,0.878951,0.010254,0.001773,0.003013,0.541938,0.024267,0.878951,0.010254,0.001773,0.003013,0.541938,0.024267,0.907066,0.019609,0.003172,0.005149,0.692565,0.043982,0,0.120722,0.01474,0.054906,0.121445,0.555578,-0.330638,0.041885,0.012952,0.081601,0.167897,0.506273,france,ep,france
cs0000371,0,9/26/2019,support_tier_2,account_type_1,4,technical,assignment_group_8,technology_level_3_2,0,2,3,14,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,india,as,india-south asia
cs0000372,0,9/26/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_23,0,3,45,3024,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,41,tribe_level_1_4,tribe_level_2_2,catalog_level_18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"china, hong kong sar",cg,greater china
cs0000373,0,9/26/2019,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_3,1,2,72,53,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,41,tribe_level_1_2,tribe_level_2_3,catalog_level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,senegal,ea,middle east and africa
cs0000374,0,9/26/2019,support_tier_1,account_type_2,4,technical,assignment_group_7,technology_level_3_2,0,2,196,671,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,1871,72502,1471,41,,,,0.737586,0.025821,0.015918,0.031699,0.66482,0.624442,0.751875,0.028936,0.016128,0.033699,0.646612,0.62499,-0.399996,0.048604,0.009883,0.071372,0.014163,0.58839,-0.458966,0.087176,0.033694,0.035517,0.1211,0.142109,-0.743146,0.067387,0.061316,0.080599,0.160346,0.133215,japan,jn,japan
cs0000375,1,9/25/2019,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,0,1440,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,,-31,,41,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.602675,0.073755,0.02469,0.095634,0.031789,0.830535,-0.602675,0.073755,0.02469,0.095634,0.031789,0.830535,-0.602675,0.073755,0.02469,0.095634,0.031789,0.830535,-0.608504,0.085234,0.014965,0.09437,0.025882,0.166743,,,,,,,united states of america,am,us
cs0000376,0,9/25/2019,support_tier_3,account_type_3,2,technical,assignment_group_8,technology_level_3_2,0,2,24,107,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,800,184,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,denmark,ep,nordic
cs0000377,0,9/25/2019,support_tier_2,account_type_1,4,technical,assignment_group_6,technology_level_3_105,1,4,3252,5375,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,42,tribe_level_1_13,tribe_level_2_8,catalog_level_84,0.442012,0.085375,0.039024,0.073956,0.587965,0.151319,0.804007,0.064472,0.030149,0.037087,0.561712,0.066506,0.993833,0.068675,0.015452,0.009795,0.72371,0.028631,0,0.133245,0.06432,0.065218,0.29597,0.06244,-0.509064,0.100287,0.063421,0.088523,0.096923,0.642287,germany,ep,"dach germany,austria,switz"
